Department,School,SchType,SchLocation,Grade,NIVEAU2,NIVEAU3,NIVEAU4,NIVEAU5,NIVEAU6,Gender,PassRate,ExcellenceRate,Date,r1h,rfh,r3h,FluctMonth,FluctIntra,FluctTenDays,RainHistVol,HeavyRain,LowRain,ExtreFluctMonth,ExtreFluctIntra,Region,RegionCode,SchYear,IMR,District
BOUAKE 2,EPP ASSANDRE 2,0,0,CP2,1,0,0,0,0,1,0.6111111111111112,0.1111111111111111,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
DIVO,EPP TATCHIDOU 1,0,0,CP2,1,0,0,0,0,1,0.7758620689655172,0.5172413793103449,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
ODIENNE,EPP TIMBANI,0,0,CP2,1,0,0,0,0,1,0.5384615384615384,0.1538461538461538,2024-11-21,8.023355,2.1231422,515.8344,23.460439554276235,0.228764226436447,0.8360000568968011,-1.0746526967224668,0.0,1.0,1.0,0.0,Kabadougou,CI21,2024-2025,0.0571836454115287,District du Denguélé
ODIENNE,EPP TIMBANI,0,0,CP1,0,0,0,0,0,1,0.25,0.0,2024-11-21,8.023355,2.1231422,515.8344,23.460439554276235,0.228764226436447,0.8360000568968011,-1.0746526967224668,0.0,1.0,1.0,0.0,Kabadougou,CI21,2024-2025,0.0571836454115287,District du Denguélé
BOUAKE 2,EPP KANANGO-POKOUKRO,0,0,CP1,0,0,0,0,0,1,0.0769230769230769,0.0,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
BOUAKE 2,EPP KANANGO-POKOUKRO,0,0,CP2,1,0,0,0,0,1,0.8333333333333334,0.2666666666666666,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
DIVO,EPP DISPENSAIRE 2,0,1,CP2,1,0,0,0,0,0,0.7058823529411765,0.4411764705882353,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.758672996707237,District du Gôh-Djiboua
BOUAKE 2,EPP GOLIBLENOU,0,0,CP1,0,0,0,0,0,1,0.6896551724137931,0.1724137931034483,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.626935031501331,District de la Vallée du Bandama
GAGNOA,EPP TIPADIPA 2,0,0,CP1,0,0,0,0,0,1,0.6666666666666666,0.0,2024-11-21,36.175217,12.743589,420.71368,6.814057618507166,0.0293561473314727,0.1093224993367252,-1.033731477124359,0.0,1.0,1.0,0.0,Goh,CI13,2024-2025,0.4319031484471892,District du Gôh-Djiboua
BOUAKE 2,EPP ASSANDRE 2,0,0,CP1,0,0,0,0,0,1,0.6,0.075,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
BOUAKE 2,EPP ASRIKRO 2,0,0,CP1,0,0,0,0,0,1,0.7068965517241379,0.3275862068965517,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
DIVO,EPP TEHIRIKOURA,0,0,CP2,1,0,0,0,0,1,0.6176470588235294,0.1764705882352941,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
BOUAKE 2,EPP AGOKRO,0,0,CP1,0,0,0,0,0,1,0.7857142857142857,0.2142857142857142,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.626935031501331,District de la Vallée du Bandama
BOUAKE 2,EPP AGOKRO,0,0,CP2,1,0,0,0,0,1,0.7777777777777778,0.5555555555555556,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.626935031501331,District de la Vallée du Bandama
SAN-PEDRO,EPP BOHOUSSOUKRO,0,0,CP2,1,0,0,0,0,1,0.7674418604651163,0.0,2024-11-21,180.06667,45.50769,604.9949,0.563907968087598,0.1278443895252797,0.6561866796578778,0.0496618181787445,0.0,0.0,1.0,0.0,San Pedro,CI29,2024-2025,1.473397533871233,District du Bas-Sassandra
BOUAKE 2,EPP ASRIKRO 2,0,0,CP2,1,0,0,0,0,1,0.8421052631578947,0.7894736842105263,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
SAN-PEDRO,EPP BOHOUSSOUKRO,0,0,CP1,0,0,0,0,0,1,0.7894736842105263,0.0,2024-11-21,180.06667,45.50769,604.9949,0.563907968087598,0.1278443895252797,0.6561866796578778,0.0496618181787445,0.0,0.0,1.0,0.0,San Pedro,CI29,2024-2025,1.473397533871233,District du Bas-Sassandra
BOUAKE 2,EPP ANDO-ZUME 1,0,0,CP1,0,0,0,0,0,1,0.6,0.3166666666666666,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
BOUAKE 2,EPP ANDO-ZUME 1,0,0,CP2,1,0,0,0,0,1,0.4,0.1714285714285714,2024-11-21,5.9264708,1.9816177,405.10294,48.722079116630425,0.005272961101909,0.0074211589854087,-1.77725213979824,0.0,1.0,1.0,0.0,Gbeke,CI11,2024-2025,0.5406847589333901,District de la Vallée du Bandama
SAN-PEDRO,EPP ALASSANE OUATTARA,0,1,CP1,0,0,0,0,0,1,1.0,0.6333333333333333,2024-11-21,180.06667,45.50769,604.9949,0.563907968087598,0.1278443895252797,0.6561866796578778,0.0496618181787445,0.0,0.0,1.0,0.0,San Pedro,CI29,2024-2025,0.3007022232214851,District du Bas-Sassandra
SAN-PEDRO,EPP PAULKRO,0,0,CP2,1,0,0,0,0,1,0.7142857142857143,0.3095238095238095,2024-11-21,180.06667,45.50769,604.9949,0.563907968087598,0.1278443895252797,0.6561866796578778,0.0496618181787445,0.0,0.0,1.0,0.0,San Pedro,CI29,2024-2025,1.054935060983129,District du Bas-Sassandra
DIVO,EPP TEHIRI,0,0,CP2,1,0,0,0,0,1,0.4166666666666667,0.125,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
BOUNDIALI,EPP NEGUEPIE 1,0,0,CP1,0,0,0,0,0,0,1.0,0.5238095238095238,2024-11-21,5.8176475,1.8352941,437.54117,33.63902548237927,0.0983316710061928,0.2644231788245819,-1.0746904422181014,0.0,1.0,1.0,0.0,Bagoue,CI05,2024-2025,0.6660139135889893,District des Savanes
BOUNDIALI,EPP NEGUEPIE 1,0,0,CP2,1,0,0,0,0,0,0.7083333333333334,0.4583333333333333,2024-11-21,5.8176475,1.8352941,437.54117,33.63902548237927,0.0983316710061928,0.2644231788245819,-1.0746904422181014,0.0,1.0,1.0,0.0,Bagoue,CI05,2024-2025,0.6660139135889893,District des Savanes
KORHOGO,EPP MONTAGNE 2,0,1,CP2,1,0,0,0,0,0,0.65,0.3,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,1.583627481350928,District des Savanes
DIVO,EPP KADEKO 1,0,0,CP1,0,0,0,0,0,0,0.2619047619047619,0.0952380952380952,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
DIVO,EPP KADEKO 1,0,0,CP2,1,0,0,0,0,0,0.2727272727272727,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
KORHOGO,EPP DE NALOURGOKAHA,0,0,CP2,1,0,0,0,0,0,0.4583333333333333,0.0833333333333333,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3262628927551109,District des Savanes
KORHOGO,EPP DE NALOURGOKAHA,0,0,CP1,0,0,0,0,0,0,1.0,1.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3262628927551109,District des Savanes
KORHOGO,EPP MARCOUSSIS,0,1,CP2,1,0,0,0,0,0,0.3947368421052631,0.0526315789473684,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
KORHOGO,EPP MARCOUSSIS,0,1,CP1,0,0,0,0,0,0,0.5,0.0606060606060606,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
KORHOGO,EPP PISCINE 3,0,1,CP2,1,0,0,0,0,0,0.8518518518518519,0.4814814814814814,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,1.583627481350928,District des Savanes
DIVO,EPP GODOU,0,0,CP2,1,0,0,0,0,0,0.2,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
KORHOGO,EPP DE PEGUEKAHA,0,0,CP1,0,0,0,0,0,0,0.0,0.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP DIEGAPAREHOIN 1,0,0,CP2,1,0,0,0,0,0,0.6842105263157895,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
DIVO,EPP GOGOHOURI,0,0,CP1,0,0,0,0,0,0,1.0,0.0625,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
KORHOGO,EPP NAVONONGOKAHA,0,0,CP2,1,0,0,0,0,0,0.5625,0.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP DIEGAPAREHOIN 2,0,0,CP2,1,0,0,0,0,0,0.8181818181818182,0.1363636363636363,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
DIVO,EPP GODOU,0,0,CP1,0,0,0,0,0,0,1.0,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
KORHOGO,EPP PISCINE 4,0,1,CP2,1,0,0,0,0,0,0.5740740740740741,0.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,1.583627481350928,District des Savanes
KORHOGO,EPP PISCINE 4,0,1,CP1,0,0,0,0,0,0,0.7105263157894737,0.2105263157894736,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,1.583627481350928,District des Savanes
DIVO,EPP DIEGAPAREHOIN 2,0,0,CP1,0,0,0,0,0,0,1.0,0.48,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
KORHOGO,EPP DE PEGUEKAHA,0,0,CP2,1,0,0,0,0,0,1.0,0.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP KONAN-KOUAKOUKRO,0,0,CP2,1,0,0,0,0,0,0.35,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
KORHOGO,EPP DE KOKAHA,0,0,CP2,1,0,0,0,0,0,1.0,0.1052631578947368,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
KORHOGO,EPP DE KOKAHA,0,0,CP1,0,0,0,0,0,0,1.0,0.5,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP GANAMEKRO,0,0,CP2,1,0,0,0,0,1,0.5454545454545454,0.0909090909090909,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP DOGUIDOUKOU,0,0,CP2,1,0,0,0,0,1,0.9166666666666666,0.25,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
KORHOGO,EPP 3 DE KIEMOU,0,1,CP2,1,0,0,0,0,0,0.85,0.25,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
KORHOGO,EPP 3 DE KIEMOU,0,1,CP1,0,0,0,0,0,0,0.4655172413793103,0.1206896551724138,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
KORHOGO,EPP 3 DE KIEMOU,0,1,CP2,1,0,0,0,0,0,0.8,0.35,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
DIVO,EPP KONAN-KOUAKOUKRO,0,0,CP1,0,0,0,0,0,0,0.5625,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
KORHOGO,EPP DE LOGAHA,0,0,CP2,1,0,0,0,0,0,0.6111111111111112,0.1111111111111111,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
KORHOGO,EPP DE LOGAHA,0,0,CP1,0,0,0,0,0,0,0.5909090909090909,0.0454545454545454,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP KRIKPOKO,0,0,CP1,0,0,0,0,0,0,1.0,0.3461538461538461,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,2.252167129845039,District du Gôh-Djiboua
DIVO,EPP KRIKPOKO,0,0,CP2,1,0,0,0,0,0,1.0,0.09375,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,2.252167129845039,District du Gôh-Djiboua
KORHOGO,EPP DE LAGNONKAHA,0,1,CP2,1,0,0,0,0,0,0.1875,0.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
DUEKOUE,EPP BANGOLO 1,0,1,CP2,1,0,0,0,0,0,0.265625,0.0,2024-11-21,13.257642,3.6637554,467.76855,19.405138409982712,0.119565240183737,0.4946365415114777,-1.3905589218362129,0.0,1.0,1.0,0.0,Guemon,CI16,2024-2025,1.183948679208911,District des Montagnes
DIVO,EPP GNAMBOUASSO 1,0,0,CP2,1,0,0,0,0,1,0.5,0.0,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
KORHOGO,EPP DE LABELEKAHA,0,0,CP2,1,0,0,0,0,0,1.0,0.7307692307692307,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
KORHOGO,EPP DE LABELEKAHA,0,0,CP1,0,0,0,0,0,0,1.0,0.4,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
KORHOGO,EPP DE LAGNONKAHA,0,1,CP1,0,0,0,0,0,0,0.6388888888888888,0.375,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3336115201028953,District des Savanes
DIVO,EPP DIEGAPAREHOIN 1,0,0,CP1,0,0,0,0,0,0,1.0,0.4285714285714285,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.609586314939335,District du Gôh-Djiboua
DIVO,EPP KOUASSIDANKRO,0,0,CP2,1,0,0,0,0,1,0.6590909090909091,0.2727272727272727,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP KOUASSIDANKRO,0,0,CP1,0,0,0,0,0,1,0.6470588235294118,0.2647058823529412,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP KOUDOULILIE 2,0,1,CP1,0,0,0,0,0,0,0.6923076923076923,0.3846153846153846,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.758672996707237,District du Gôh-Djiboua
DIVO,EPP KOFESSO-DIOULABOUGOU,0,0,CP2,1,0,0,0,0,1,0.5263157894736842,0.2105263157894736,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP KLAIROKRO,0,0,CP2,1,0,0,0,0,1,0.9423076923076924,0.4423076923076923,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP KRAGBEDOUKOU,0,0,CP2,1,0,0,0,0,1,0.6590909090909091,0.2727272727272727,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP KOGBATROKO,0,0,CP1,0,0,0,0,0,0,0.6153846153846154,0.1538461538461538,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9518106912569808,District du Gôh-Djiboua
DIVO,EPP KOGBATROKO,0,0,CP2,1,0,0,0,0,0,0.7692307692307693,0.1538461538461538,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9518106912569808,District du Gôh-Djiboua
DIVO,EPP NANDJEDOUKOU,0,0,CP2,1,0,0,0,0,1,0.8888888888888888,0.1666666666666666,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP GROGBAKO,0,0,CP2,1,0,0,0,0,1,0.5714285714285714,0.1428571428571428,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9636804974770052,District du Gôh-Djiboua
KORHOGO,EPP DE SIOLOKAHA,0,0,CP2,1,0,0,0,0,0,0.7297297297297297,0.027027027027027,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP GRAGBRE,0,0,CP2,1,0,0,0,0,1,0.6111111111111112,0.0555555555555555,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP LAKOTA 5,0,1,CP2,1,0,0,0,0,0,0.4285714285714285,0.0714285714285714,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.758672996707237,District du Gôh-Djiboua
DIVO,EPP GNAMBOUASSO 2,0,0,CP2,1,0,0,0,0,1,0.5833333333333334,0.0833333333333333,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.9643131582632828,District du Gôh-Djiboua
KORHOGO,EPP DE SANDONAKAHA,0,0,CP2,1,0,0,0,0,0,0.8888888888888888,0.0555555555555555,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,0.3925314918559281,District des Savanes
DIVO,EPP HONIRONTCHI,0,0,CP2,1,0,0,0,0,1,1.0,0.9444444444444444,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,1.073678681421224,District du Gôh-Djiboua
DIVO,EPP LAKOTA 3,0,1,CP1,0,0,0,0,0,0,1.0,0.4423076923076923,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.758672996707237,District du Gôh-Djiboua
KORHOGO,EPP DE TALLERE,0,0,CP2,1,0,0,0,0,0,0.2619047619047619,0.0476190476190476,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,1.595604065446312,District des Savanes
KORHOGO,EPP DE TALLERE,0,0,CP1,0,0,0,0,0,0,0.1774193548387097,0.0,2024-11-21,3.8786407,1.4271845,385.0534,49.33416732826013,0.0519399360709023,0.0,-1.2705663163664445,0.0,1.0,1.0,0.0,Poro,CI28,2024-2025,1.595604065446312,District des Savanes
DIVO,EPP LAKOTA 3,0,1,CP2,1,0,0,0,0,0,1.0,0.25,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.758672996707237,District du Gôh-Djiboua
DIVO,EPP GUITRY-RESIDENTIEL 2,0,1,CP2,1,0,0,0,0,1,0.7586206896551724,0.2413793103448276,2024-11-21,84.37723,18.871885,486.46976,2.686461145975046,0.1921130203018041,1.0629833214859037,-0.3619418802797497,0.0,1.0,1.0,0.0,Loh-Djiboua,CI22,2024-2025,0.870353133767799,District du Gôh-Djiboua
